"I-P01"	"OTU"	"I-P07"	"I-P11"	"I-S07"	"I-S29"	"I-S34"	"I-W31"	"I-W32"	"I-W33"	"S-P03"	"S-P09"	"S-P12"	"S-S05"	"S-S08"	"S-S32"	"S-W20"	"S-W36"	"S-W37"
171	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Gracilibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Oceanobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Pelosinus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales Family III. Incertae Sedis.Caldicellulosiruptor.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Geosporobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	"Bacteria.Firmicutes.Bacilli.Bacillales.Alicyclobacillaceae.Alicyclobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Trichococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Halobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Granulicatella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Propionispora.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Carnobacterium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales Family III. Incertae Sedis.Thermoanaerobacterium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Propionispira.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	"Bacteria.Firmicutes.Tissierellia.NA.NA.Kallipyga.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Tissierellaceae.Sporanaerobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Terrisporobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Moorella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	"Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Turicibacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfallas.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Aneurinibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae.Gottschalkia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Tepidanaerobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Geobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfitibacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	"Bacteria.Firmicutes.Clostridia.Clostridiales.Caldicoprobacteraceae.Caldicoprobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Caldanaerobius.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Acetoanaerobium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Candidatus Arthromitus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Aerococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Peptoniphilaceae.Finegoldia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Tissierellaceae.Anaerosalibacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Jeotgalibaca.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Firmicutes.Clostridia.Halanaerobiales.Halobacteroidaceae.Orenia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Facklamia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Saccharibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Tepidibacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Paucisalibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Peptoniphilaceae.Parvimonas.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Tetragenococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Alkalibacterium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Amphibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Tepidibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales Family XVI. Incertae Sedis.Carboxydocella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Sporosarcina.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Peptoniphilaceae.Helcococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Anaerobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Alkalicoccus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Planococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	"Bacteria.Firmicutes.Bacilli.Bacillales.NA.Exiguobacterium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Natronincola.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Halolactibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	"Bacteria.Firmicutes.Bacilli.Bacillales.NA.Gemella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	"Bacteria.Firmicutes.Bacilli.Bacillales.Alicyclobacillaceae.Tumebacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfofarcimen.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Parageobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.Proteiniborus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Globicatella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Tindallia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	"Bacteria.Firmicutes.Clostridia.Clostridiales.Heliobacteriaceae.Heliorestis.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	"Bacteria.Firmicutes.Clostridia.Clostridiales.Proteinivoraceae.Anaerobranca.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Tissierellaceae.Soehngenia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Leuconostocaceae.Weissella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Paraclostridium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Thermoanaerobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Pediococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Terrilactibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Leuconostocaceae.Leuconostoc.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Domibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfofundulus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloranaerobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Marinilactibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Psychrobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Rummeliibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Firmicutes.Bacilli.Bacillales.NA.Desulfuribacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Ureibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Paraliobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Paenisporosarcina.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales Family III. Incertae Sedis.Thermosediminibacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Leuconostocaceae.Fructobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Thermobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Thermincola.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Anoxybacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Jeotgalibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Planomicrobium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Fictibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	"Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Salinicoccus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Ammoniphilus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Haloimpatiens.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Kurthia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Lentibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales Family XVII. Incertae Sedis.Sulfobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	"Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Planifilum.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	"Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Macrococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Salipaludibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	"Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Thermoactinomyces.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Leuconostocaceae.Oenococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Cerasibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Atopobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Carboxydothermus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	"Bacteria.Firmicutes.Tissierellia.NA.NA.Ezakiella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Pontibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Firmicutes.Bacilli.Bacillales.NA.Acidibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Bhargavaea.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Ammonifex.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Caryophanon.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	"Bacteria.Firmicutes.Bacilli.Bacillales.Alicyclobacillaceae.Kyrpidia.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Firmicutes.Bacilli.Bacillales.Alicyclobacillaceae.Effusibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Sediminibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Thermoflavimicrobium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales Family XVII. Incertae Sedis.Thermaerobacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Salibacterium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Terribacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Shimazuella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Marinococcus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Thalassobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Chengkuizengella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	"Bacteria.Firmicutes.Clostridia.Halanaerobiales.Halobacteroidaceae.Candidatus Frackibacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Solibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Salsuginibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	"Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Jeotgalicoccus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	"Bacteria.Firmicutes.Bacilli.Bacillales.NA.Geomicrobium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Marininema.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Salimicrobium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Alteribacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Viridibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermodesulfobiaceae.Thermodesulfobium.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Salicibibacter.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Floricoccus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Allobacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Metalysinibacillus.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Laceyella.NA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614936	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.NA.Lachnospiraceae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
395394	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.NA.Lachnospiraceae bacterium A4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253009	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.NA.Lachnospiraceae bacterium 10-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203093	"Bacteria.Firmicutes.NA.NA.NA.NA.Firmicutes bacterium CAG:534"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163172	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.NA.Clostridiaceae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142238	"Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium plexicaudatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133317	"Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae.Oscillibacter.Oscillibacter sp. 1-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129923	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Pseudoflavonifractor.Pseudoflavonifractor sp. 60"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129824	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.NA.Clostridiales bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123575	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.NA.Lachnospiraceae bacterium MD335"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104614	"Bacteria.Firmicutes.NA.NA.NA.NA.Firmicutes bacterium ASF500"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100354	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.Colidextribacter.Colidextribacter sp. OB.20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75978	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Acetatifactor.Acetatifactor muris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58919	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Kineothrix.Kineothrix alysoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53364	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia.Roseburia sp. 1XD42-69"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51495	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.uncultured Clostridium sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47019	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Pseudoflavonifractor.Pseudoflavonifractor sp. 524-17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44202	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus albus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43095	"Bacteria.Firmicutes.NA.NA.NA.NA.Firmicutes bacterium CAG:95"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39361	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Pseudoflavonifractor.Pseudoflavonifractor sp. AF19-9AC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38943	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Flavonifractor.Flavonifractor sp. An100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38762	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.NA.Lachnospiraceae bacterium MD308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36156	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.NA.Lachnospiraceae bacterium WCA-9-b2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34632	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Schaedlerella.Schaedlerella arabinosiphila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33560	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea sp. 5-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32536	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.NA.Lachnospiraceae bacterium 3-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31078	"Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae.Oscillibacter.Oscillibacter sp. PC13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30507	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus animalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
